name,RectCoverage,AvgRectArea,RectStDev,AspectRatio,AvgLineBends,AvgLineLength,LongestLine,ShortestLine,LineLengthStDev,AvgLineAngle,OrthLinesRatio,LineCrossings,AvgCrossingAngle,AvgShortestDistance,RectDistribution,RectOrth,RectOrth2,rectangles,lines,Quality
uml_class_diagram_for_translat_198.png,0.22884053655493167,4611.071428571428,15186.525731075302,1.2146233304404885,5.903225806451613,175.8,396.0,53.0,117.29518319180886,-18.0,1.0,0,0.0,124.70456738955505,12605.588010204083,0.5,0.0,14,10,4.5
uml_class_diagram_for_translat_206.png,0.22296314963072092,3195.0,12181.139752365812,0.980285818030916,5.588235294117647,141.36363636363637,359.0,35.0,112.2855715877016,-16.363636363636363,1.0,0,0.0,112.52229239510183,10930.429783950618,0.4444444444444444,0.0,18,11,4.0
UML_v0.1.png,0.013844626323350113,71.12403100775194,704.591706585028,0.7173279774177478,6.109712230215828,69.39331675201036,399.0,30.0,49.46250653547573,-3.33145726893397,0.7009345794392523,4,0.055574957759898194,573.3853003046589,211456.72046827115,0.08527131782945736,0.003875968992248062,258,214,4.0
uml_class_diagram_for_translat_244.png,0.3404160504024126,17722.4,21332.01052503022,1.5759445053644627,5.2727272727272725,166.42910444792886,358.0,36.0,102.61159245887428,-25.775364099733338,0.9285714285714286,0,0.0,223.8339217507079,26118.46,0.2,0.0,5,14,4.0
usbdesign.png,0.004589764274824352,23.27027027027027,6.096736604467285,0.43198393198393187,6.128491620111732,55.88667680408565,124.01612798341996,30.0,21.496481354733028,0.09673223396520025,0.7419354838709677,0,0.0,436.0550253504372,125690.03092281471,0.05405405405405406,0.018018018018018018,111,31,2.5
uml_class_diagram_for_translat_249.png,0.2840929674209141,15236.095238095239,63542.97077299421,1.1377980201454811,5.129032258064516,367.01569664106125,1604.0,59.941638282582836,345.0042820162565,-31.174667834953052,0.8095238095238095,0,0.0,247.57127772439597,58920.33446712018,0.5952380952380952,0.0,42,21,3.5
uml_datenmodell_neu.png,0.27529522909777987,1681.1538461538462,3310.657867372118,0.9306776556776557,4.580645161290323,78.5925925925926,159.0,35.0,34.86828045899816,-26.666666666666668,1.0,1,1.5707963267948966,192.31656281507273,24203.646819526628,0.38461538461538464,0.0,26,27,4.5
XYGraphUML.png,0.11234899917419996,831.0,1186.9594359971627,1.7810167310167309,5.206896551724138,69.21739130434783,152.0,35.0,27.65935099640867,0.0,1.0,0,0.0,273.5024320484269,45532.608838568296,0.02702702702702703,0.0,37,23,4.0
UML_V1.png,0.02884156765084524,257.8490566037736,1728.230280299588,0.8123410394636812,6.518248175182482,101.90439409450579,296.0,30.01666203960727,70.41094631364767,-30.368764331675116,0.8275862068965517,0,0.0,366.03187077551775,86120.3264506942,0.2830188679245283,0.0,53,29,4.5
VMapClassDiagram.png,0.49750560565559243,25404.875,17931.95573855164,1.867371254836024,4.0,113.17177191079683,267.0,31.0,67.50402135957111,-32.15579877558567,0.9714285714285714,0,0.0,339.36276371772556,58563.8984375,0.0,0.0,8,70,4.5
airline_uml.jpeg,0.0021426985342489348,13.766666666666667,7.464955160987611,0.8475714285714285,4.593220338983051,55.262812094883316,78.0,39.05124837953327,14.169389519863518,-0.7339183616052932,0.75,0,0.0,589.2720583938161,238683.53137777775,0.5133333333333333,0.0,150,4,2.0
class_diagram_1..jpg,0.00015093537414965987,9.681818181818182,1.2572106078126661,0.9696969696969696,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,502.457891394403,168497.26291322312,0.7727272727272727,0.0,22,0,3.0
AbstractAssetMonteCarloProductClassDiagram.svg.png,1.001773337226025,7338.217821782178,73250.9784196614,0.9502217709455671,4.721311475409836,502.0,2076.0,30.0,795.5031112447015,-18.0,1.0,0,0.0,546.1385836597238,232004.58479560824,0.42574257425742573,0.0,101,5,4.5
ClassDiagram_57..png,0.45139534102739187,14232.176470588236,5682.346100349067,1.1101390643473499,4.55,106.19047619047619,210.0,31.0,39.23539345760716,-43.92857142857143,1.0,4,1.5707963267948966,410.0123366905677,96918.79757785468,0.058823529411764705,0.0,17,84,2.5
08-decorator-example-uml.png,0.09473463687150838,99.75,686.5514927562843,0.9902450220827369,6.0588235294117645,60.537294558613866,106.0,32.0,24.378323038927153,0.08104715293273837,0.9333333333333333,0,0.0,137.4254983562548,12004.613538062284,0.38235294117647056,0.029411764705882353,68,15,5.0
beanClassUML.png,0.19710453987998774,18000.375,20697.81289736611,5.513909663149697,4.0,189.89285714285714,442.0,66.0,116.84034873209141,-45.0,1.0,0,0.0,407.45712686609255,88857.90234375,0.125,0.0,8,28,3.5
4-gameUML.png,0.001373772940674349,15.547169811320755,13.991326204872935,0.992938822184105,5.759036144578313,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,400.57766309712684,100280.31043075828,0.49056603773584906,0.0,53,0,3.5
4100-ecore_diagram.png,0.00031572556162720095,13.0,1.4142135623730951,1.25,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,190.96369504188385,13622.11111111111,0.0,0.3333333333333333,3,0,4.5
AbstractFactoryUML.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,4.0
act-obj_class-diagram.png,0.010929316538977623,20.507614213197968,11.82813444118652,0.6047317882343263,5.322884012539185,51.80975266349915,138.0,32.14031735997639,20.434391201155428,0.020247783417646017,0.7407407407407407,2,0.048614771210021744,288.7901627333344,53676.24417016671,0.20304568527918782,0.015228426395939087,197,54,4.5
alarm_controller_class_diagram.png,0.006544597098241139,26.62937062937063,119.23636268486715,0.7807442557442558,5.2629482071713145,216.13797369588644,520.0,31.0,162.68959529276586,-10.21885168698147,0.898876404494382,23,1.570796326794897,383.360160210563,92002.6781505208,0.44755244755244755,0.0,143,89,3.5
AndroidDiagram.png,0.002009072914044259,14.640287769784173,5.306446729743532,0.9806954436450839,5.193467336683417,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,736.3745584149797,346915.5296180322,0.35611510791366907,0.0035971223021582736,278,0,3.0
ClassDiagram_47..png,0.4209109636072328,1989.2596153846155,6790.574212430266,1.1971908900394477,4.8599221789883265,108.50854306667814,299.0,35.0,69.93446514330533,-37.50863234921961,0.9833333333333333,2,1.5707963267948966,502.7729292375185,161006.3253455529,0.5769230769230769,0.004807692307692308,208,120,3.5
basic-architecture-connectors.png,0.09564918533604888,529.169014084507,3247.267943702029,1.088321734816613,5.524193548387097,108.00893321949954,601.0,30.0,123.85922079792745,-7.872460855334685,0.9347826086956522,19,1.491690735746626,315.6685069568281,67495.35121999604,0.08450704225352113,0.0,71,138,4.5
avengersSprint2UML.jpg,0.0007731543624161074,10.971428571428572,3.652675843313574,1.1250340136054422,4.360655737704918,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,521.2021996782519,169175.26807256235,0.6095238095238096,0.0,105,0,2.0
ApiClassDiagram.png,0.000708553433563592,9.620689655172415,1.2152420818417997,1.0086206896551724,4.212121212121212,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,327.38406382326804,65693.35671819262,0.7931034482758621,0.0,29,0,2.0
classdiagram_dofus.png,0.07721040189125296,4899.0,0.0,0.971830985915493,4.8,62.470588235294116,71.0,32.0,10.616954515462098,-26.470588235294116,1.0,2,1.5707963267948966,327.81687016796633,36892.444444444445,1.0,0.0,3,17,4.0
